text,Author_num
"['piety,', 'she', 'could\nwelcome', 'as', 'her', 'son’s', 'successor;', 'and', 'it', 'was', 'almost', 'as', 'to', 'Owen’s', 'father\nthat', 'she', 'now', 'appealed', 'to', 'Darrow', 'to', 'aid', 'in', 'rescuing', 'the']",2
"['does', 'with', 'a', 'German', 'paper--pay', 'out', 'precious\ntime', 'in', 'finding', 'out', 'what', 'an', 'article', 'is', 'about,', 'only', 'to', 'discover,', 'in', 'many\ncases,', 'that', 'there', 'is', 'nothing', 'in']",3
"['herd', 'of', 'his', 'own,\nand', 'in', 'that', 'case,', 'there', 'will', 'be', 'two', 'outfits', 'of', 'men.', 'More', 'than', ""likely,\nwe'll"", 'come', 'through', 'together.""\n\nHurried', 'as', 'he', 'professed', 'to', 'be,']",1
"['rocks,', 'and', 'a', 'tiny', 'stream', 'of', 'water', 'oozed\nfrom', 'them', 'and', 'fell', 'slowly', 'on', 'to', 'the', 'flat', 'stone', 'below.', 'Each', 'drop', 'you\ncould', 'hear', 'fall', 'like', 'a']",0
"['shout', 'with', 'which', 'she\nreturned', 'to', 'her', 'romp', 'had', 'in', 'it', 'the', 'note', 'of', 'her', 'mother’s', 'emancipation.\n\nHe', 'had', 'begged', 'a', 'holiday', 'for', 'her,', 'and', 'when', 'Mrs.']",2
"['woman', 'received', 'it', 'in', 'silence,', 'and', 'laid', 'it', 'across', 'her\nknee.', '“With', 'that', 'they', 'will', 'sleep', 'warmly;', 'not', 'so', 'bad.', 'Ha,', 'ha!”', 'said', 'the\nGerman.', 'And', 'he']",0
"['of\nit.', 'In', 'no', 'long', 'time', 'he', 'was', 'hailed', 'by', 'an', 'officer,', 'who', 'said:\n\n“Where', 'are', 'you', 'going', 'with', 'that', 'carcass?”\n\n“To', 'the', 'rear,', ""sir--he's"", 'lost', 'his', 'leg!”\n\n“His']",3
"['mean', 'level', 'of', 'defiance', 'and', 'distrust.', 'She', 'looked\nappealingly', 'at', 'Sophy.\n\n“Isn’t', 'it', 'best', 'that', 'we', 'should', 'speak', 'quite', 'frankly?', 'It’s', 'this', 'change', 'on\nyour', 'part', 'that', 'perplexes']",2
"['that', 'French', 'food', 'was\nclever', 'and', 'amusing', 'just', 'because', 'the', 'people', 'were?', 'And', 'in', 'private', 'houses,\neverywhere,', 'how', 'the', 'dishes', 'always', 'resembled', 'the', 'talk--how', 'the', 'very\nsame', 'platitudes']",2
"['would', 'see', 'him,', 'he', 'said:', '‘Is', 'that\nDarrow’s', 'doing', 'too?’”\n\nDarrow', 'took', 'the', 'onslaught', 'in', 'silence.', 'He', 'might', 'have', 'spoken,', 'have\nsummoned', 'up', 'the', 'usual', 'phrases', 'of', 'banter']",2
"['he', 'repaired', 'to', 'the\nfront', 'room.', 'Once', 'seated', 'there,', 'he', 'set', 'his', 'knees', 'close', 'together,', 'stood\nhis', 'black', 'hat', 'upon', 'them,', 'and', 'wretchedly', 'turned', 'the', 'brim', 'up']",0
"['He', 'saw', 'only', 'the', 'purple', 'curtain', 'with\nthe', 'shadows', 'that', 'fell', 'from', 'it.', 'Softly', 'he', 'whispered,', 'asking', 'what', 'she', 'saw\nthere.\n\nAnd', 'she', 'said,', 'in', 'a', 'voice', 'strangely']",0
"['don’t', 'know.', 'I', 'suppose', 'one', 'learns', 'something', 'every', 'day----”\n\n“Not', 'at', 'Givre!”', 'he', 'laughed,', 'and', 'shot', 'a', 'half-ironic', 'look', 'at', 'her.', '“But', 'you\nhaven’t', 'really', 'BEEN', 'at']",2
"['and', 'reveling', 'in', 'the', 'flowers,\nthose', 'beautiful', 'creatures', 'that', 'catch', 'the', 'smile', 'of', 'God', 'out', 'of', 'the', 'sky', 'and\npreserve', 'it!', 'I', 'gathered', 'them,', 'and', 'made', 'them']",3
"['same', 'cattle', 'that', 'you', 'bought', 'last', 'year,', 'with', 'the\nadvantage', 'of', 'a', 'better', 'season', 'on', 'the', 'trail.', 'All', 'you', 'need', 'to', 'do', 'is', 'to\nagree', 'on', 'the']",1
"['is', 'chill', 'and', 'misty.\n\nBefore', 'the', 'open', 'fireplace', 'sits', 'a', 'stranger,', 'his', 'tall,', 'slight', 'figure\nreposing', 'in', 'the', 'broken', 'armchair,', 'his', 'keen', 'blue', 'eyes', 'studying', 'the', 'fire\nfrom']",0
"['an', 'accident', 'insurance', 'ticket,', 'also?”\n\n“No,”', 'I', 'said,', 'after', 'studying', 'the', 'matter', 'over', 'a', 'little.', '“No,', 'I', 'believe\nnot;', 'I', 'am', 'going', 'to', 'be', 'traveling', 'by', 'rail']",3
"[""days'"", 'moderation', 'in', 'the', 'weather', 'brought', 'a', 'heavy', 'snowfall', 'that\nnight.', 'Fortunately', 'the', 'herd', 'had', 'enjoyed', 'two', ""days'"", 'grazing,', 'but', 'every\nadditional', 'storm', 'had', 'a', 'tendency', 'to']",1
"['very', 'symbol\nof', 'narrowness', 'and', 'monotony.', 'Then,', 'with', 'the', 'passing', 'of', 'years,', 'it', 'had\ngradually', 'acquired', 'a', 'less', 'inimical', 'character,', 'had', 'become,', 'not', 'again', 'a\ncastle', 'of', 'dreams,']",2
"['Crazy', 'Woman,', 'in', 'Wyoming,', 'as', 'last', 'season,', 'and\nI', 'want', 'to', 'fool', 'them', 'this', 'trip.', 'They', 'got', 'gay', 'on', 'my', 'hands', 'last', 'summer,\nheld', 'me', 'down', 'to']",1
"['and', 'sometimes,', 'when', 'everybody', 'else', 'was', 'smart', 'and\nnew,', 'it', 'used', 'to', 'make', 'me', 'awfully', 'miserable.', 'So', 'one', 'day,', 'when', 'Mrs.', 'Murrett\ndragged', 'me', 'down', 'unexpectedly', 'to']",2
"['suspected', 'that', 'the', 'conversation\nwas', 'not', 'the', 'result', 'of', 'an', 'accidental', 'encounter,', 'might', 'wonder', 'at', 'his\nstep-mother’s', 'suitor', 'being', 'engaged,', 'at', 'such', 'an', 'hour,', 'in', 'private', 'talk\nwith']",2
"['', 'She', 'slipped', 'as', 'she', 'was', 'getting', 'off', 'a', 'bus,', 'and', 'I', 'caught', ""'er\njust"", 'in', 'time.', '', 'Fine', 'strapping', 'gal', 'she', 'was,', 'and', 'afore', 'I']",4
"['sat', 'in', 'the', 'cabin', 'eating', 'their', 'supper.', 'The\nfather', 'sighed', 'deeply', 'sometimes.', 'Perhaps', 'he', 'thought', 'how', 'long', 'a', 'time', 'it\nwas', 'since', 'Bonaparte', 'had', 'visited', 'the', 'cabin;']",0
"['great', 'rough\nbear-like', 'head;', '“tired', 'is', 'he!”\n\nHe', 'threw', 'an', 'overcoat', 'across', 'the', 'boy’s', 'feet,', 'and', 'lifted', 'the', 'saucepan', 'from\nthe', 'fire.', 'There', 'was', 'no', 'place', 'where', 'the']",0
"['comes', 'down.”', 'He,', 'Waldo,', 'as', 'he', 'walked', 'there,', 'saw', 'no\nmore', 'the', 'world', 'that', 'was', 'about', 'him;', 'cried', 'out', 'no', 'more', 'for', 'the', 'thing', 'that\nhe', 'had']",0
"['back,', 'he\nnow', 'came', 'to', 'his', 'own', 'conclusion,', 'and', 'began', 'to', 'move', 'his', 'tail', 'violently', 'up\nand', 'down.', 'Presently', 'he', 'pricked', 'up', 'one', 'ear', 'and', 'let', 'the']",0
"['Sophy,', 'resuming', 'her', 'professional', 'role,', 'sounded', 'the', 'summons', 'to', 'bed.\nIn', 'her', 'pupil’s', 'wake', 'she', 'made', 'her', 'round', 'of', 'good-nights;', 'but', 'when', 'she\nproffered', 'her', 'hand', 'to']",2
"['leg,', 'forsooth?”', 'responded', 'the', 'astonished', 'officer;', '“you', 'mean', 'his\nhead,', 'you', 'booby.”\n\nWhereupon', 'the', 'soldier', 'dispossessed', 'himself', 'of', 'his', 'burden,', 'and', 'stood\nlooking', 'down', 'upon', 'it', 'in', 'great']",3
"['to', 'the\nfirst', 'days', 'of', 'all.”\n\nShe', 'frowned', 'a', 'little,', 'as', 'if', 'struggling', 'with', 'an', 'inarticulate', 'perplexity.\n“It’s', 'curious', 'how,', 'in', 'those', 'first', 'days,', 'too,', 'something', 'that', 'I']",2
"['try', 'to', 'give', 'Owen', 'more', 'time;', 'to\ngive', 'him', 'a', 'chance.', 'He’s', 'madly', 'in', 'love', 'with', 'you;', 'all', 'the', 'good', 'that’s', 'in\nhim', 'is', 'in', 'your', 'hands.']",2
"['out,', 'and', 'the', 'bridegroom', 'is', 'brought', 'to\nthe', 'door', 'by', 'the', 'best', 'man,', 'who', 'gives', 'him', 'the', 'key;', 'then', 'the', 'door', 'is', 'shut\nand', 'locked,', 'and', 'the']",0
"['if', 'kept', 'in', 'ignorance', 'of', 'the', 'cost', 'of\nthe', 'latter.', 'The', 'flavor', 'of', 'the', 'Partaga', 'is', 'too', 'delicate', 'for', 'palates', 'that\nhave', 'been', 'accustomed', 'to', 'Connecticut', 'seed']",3
"['with', 'the', 'boys,', 'who', 'conversed\nin', 'whispers,', 'never', 'halting', 'on', 'their', 'course,', 'and', 'when', 'the', 'Indians', 'reached\ntheir', 'ponies,', 'every', 'brave', 'dashed', 'up', 'to', 'the', 'encampment.', 'A']",1
"['little', 'yellow', 'head.\n\n“I', 'do', 'love', 'you', 'very', 'much,”', 'she', 'said;', '“but', 'I', 'do', 'not', 'know', 'if', 'I', 'want', 'to\nmarry', 'you.', 'I', 'love', 'you', 'better', 'than']",0
"['to', 'be', 'Dorg', 'Seay,', 'one', 'of', 'Don', ""Lovell's"", 'foremen.', '""Come', 'in\nand', 'let', 'us', 'feast', 'our', 'eyes', 'on', 'your', 'handsome', 'face.""\n\nSeay', 'peeped', 'within', 'and', 'timidly', 'entered.']",1
"['that', 'is', 'the', 'bitterest', 'harvest', 'of\nexperience.', 'A', 'love', 'like', 'his', 'might', 'have', 'given', 'her', 'the', 'divine', 'gift', 'of\nself-renewal;', 'and', 'now', 'he', 'saw', 'her', 'fated', 'to']",2
"['smiles', 'in', 'his\nsleeve,', 'and', 'turns', 'aside', 'to', 'other', 'matters.\n\nThe', 'principal', 'of', 'the', 'Institution', 'begged', 'him', 'to', 'be', 'seated', 'and', 'listen', 'to\nthe', 'recitations', 'that', 'were', 'going']",3
"['thing', 'with', 'broken', 'boots', 'and', 'crooked', 'eyes\nbefore?', 'Take', 'him', 'to', 'your', 'room,”', 'she', 'cried', 'to', 'the', 'German;', '“but', 'all', 'the\nsin', 'he', 'does', 'I', 'lay', 'at']",0
"['heart,', 'and', 'find', 'little', 'doors', 'and', 'strings', 'inside.', 'We', 'feel', 'them,\nand', 'put', 'the', 'heart', 'away;', 'but', 'every', 'now', 'and', 'then', 'return', 'to', 'look,', 'and', 'to\nfeel']",0
"['kept', 'him', 'off--I', 'made\nMrs.', 'Farlow', 'get', 'rid', 'of', 'him.', 'But', 'he’s', 'written', 'me', 'what', 'he', 'came', 'to', 'say;', 'and\nthat', 'was', 'it.”\n\n“Oh,', 'poor', 'Owen!”', 'broke', 'from']",2
"['flashed,', 'and', 'he', 'said,', 'with', 'energy:\n\n“You', '_do_', 'ring', 'true,', 'you', 'brave', 'old', 'relics!', 'And', 'you', '_shall', '_do', 'all', 'of', 'the\nnursing', 'you', 'can,', 'for', ""there's"", 'none']",3
"['His', 'step-mother', 'felt', 'that', 'from', 'the', 'first.', 'And', 'she\nthought--she', 'believed----”\n\n“She', 'thought', 'I', 'could', 'make', 'him', 'happy.', 'Would', 'she', 'think', 'so', 'now?”\n\n“Now...?', 'I', 'don’t', 'say', 'now.']",2
"['feels', 'nothing.', 'I', 'am', 'beyond', 'the\npale', 'of', 'humanity;', 'no', 'criterion', 'of', 'what', 'you', 'should', 'be', 'who', 'live', 'here', 'among\nyour', 'ostriches', 'and', 'bushes.”\n\nThe', 'next', 'moment', 'the']",0
"['had', 'dropped', 'her', 'hands', 'and', 'turned', 'her', 'startled', 'eyes', 'on', 'him.', 'It', 'seemed\nto', 'her', 'an', 'age', 'since', 'she', 'had', 'thought', 'of', 'Owen!\n\n“You', 'see,', 'don’t', 'you,”']",2
"['that\nway?', 'She', 'recoiled', 'from', 'her', 'thoughts', 'as', 'if', 'with', 'a', 'sense', 'of', 'demoniac\npossession,', 'and', 'there', 'flashed', 'through', 'her', 'the', 'longing', 'to', 'return', 'to', 'her\nold', 'state']",2
"['paused,\nhesitated.\n\n“Fifty', 'pounds', 'for', 'a', 'lover!', 'A', 'noble', 'reward!”', 'she', 'said,', 'and', 'opened', 'the\nwardrobe', 'and', 'returned', 'the', 'notes', 'to', 'the', 'drawer,', 'where', 'Em', 'might', 'find', 'them.\n\nOnce']",0
"['twining\nhis', 'arm', 'about', 'her,', 'and', 'kissing', 'her', 'surprised', 'little', 'mouth,', '“if', 'you', 'are\nnot', 'my', 'wife', 'I', 'cannot', 'live.', 'I', 'have', 'never', 'loved', 'another', 'woman,', 'and']",0
"['to', 'see', 'whether', 'she', 'will', 'not', 'like', 'me!', 'I', 'am', 'not', 'so\nfoolish.', 'I', 'should', 'have', 'known', 'at', 'first', 'she', 'never', 'could', 'suffer', 'me.', 'Who', 'am\nI,']",0
"['shade', 'of', 'anxiety', 'which,\nfor', 'the', 'last', 'two', 'months,', 'had', 'kept', 'its', 'fixed', 'line', 'between', 'his', 'handsome\neyes.\n\n“Owen,', 'don’t', 'look', 'like', 'that!', 'I', 'don’t', 'want', 'you', 'to!”']",2
"['was', 'all', 'right', 'so', 'far', 'as', 'clothes', 'went', 'as', 'it', 'happened.\nMrs.', 'Plimmer', 'said', 'once', 'that', 'I', 'got', 'more', 'and', 'more', 'dressy', 'every', 'time', 'she', 'saw\nme,']",4
"['of', 'their\nafternoon’s', 'excursion,', 'with', 'occasional', 'pauses', 'induced', 'by', 'the', 'hypnotic\neffect', 'of', 'the', 'fresh', 'air;', 'and', 'Effie,', 'kneeling,', 'on', 'the', 'hearth,', 'softly', 'but\ninsistently', 'sought', 'to', 'implant']",2
"['and', 'pictures,', 'in', 'the', 'soft', 'landscape', 'of', 'southern', 'England.\nThe', 'presence', 'of', 'a', 'large', 'party,', 'with', 'all', 'its', 'aimless', 'and', 'agitated\ndisplacements,', 'had', 'served', 'only', 'to', 'isolate']",2
"['winter,', 'and\nif', 'this', 'range', 'is', 'an', 'asset,', 'there', 'may', 'be', 'some', 'way', 'to', 'buy', 'more', 'cattle.', ""I'm\ngoing"", 'to', 'Dodge', 'in', 'August.""\n\nDell', 'was', 'silenced.', 'There', 'was']",1
"['difficult\nto', 'see?', 'No,', 'I', 'admit', 'it', 'doesn’t', 'take', 'a', 'microscope.', 'But', 'you', 'were', 'so', 'wise\nand', 'wonderful--you', 'always', 'are.', 'I’ve', 'been', 'mad', 'these', 'last', 'days,', 'simply\nmad--you']",2
"['was', 'blind;', 'but\nnow', 'the', 'path', 'of', 'life', 'is', 'plain', 'before', 'me,', 'and', 'my', 'sight', 'is', 'clear;', 'yet,\nElfonzo,', 'return', 'to', 'thy', 'worldly', 'occupation--take', 'again', 'in', 'thy']",3
"['go,', 'it', 'cannot\nbe', 'guessed', 'out;', 'we', 'shall', 'never', 'know', 'what', 'it', 'was', 'that', 'astonished', 'him.', 'He\nstood', 'there', 'awhile;', 'then', 'he', 'said,', '“Alas!', 'am', 'I', 'now']",3
"['them;', 'and', '“once', 'one', 'of', 'them,', 'holding', 'a', 'nut', 'between\nits', 'sharp', 'little', 'teeth,', 'ran', 'right', 'up', 'against', 'my', 'father”--it', 'has', 'the', 'very\nnote', 'of', '“He', 'came']",3
"['of', 'a', 'collision', 'with', 'a', 'higher?', 'Are\nthe', 'men', 'of', 'the', 'future', 'to', 'see', 'his', 'bones', 'only', 'in', 'museums--a', 'vestige', 'of', 'one\nlink', 'that', 'spanned', 'between', 'the']",0
"['economical', 'subject.\n\nBut', 'Bonaparte', 'soon', 'came', 'to', 'a', 'conclusion', 'as', 'to', 'the', 'nature', 'of', 'the', 'book\nand', 'its', 'contents,', 'by', 'the', 'application', 'of', 'a', 'simple', 'rule', 'now']",0
"['sat', 'motionless,', 'her', 'eyes', 'fixed', 'on', 'him,', 'trying', 'to', 'make', 'him\nfeel', 'the', 'attraction', 'of', 'her', 'gaze', 'as', 'she', 'felt', 'his.', 'It', 'surprised', 'and', 'shamed\nher', 'to']",2
"['the', 'occasion.\n\nChristmas', 'day', 'dawned', 'under', 'ideal', 'conditions.', 'Soft', 'winds', 'swayed', 'the', 'dead\nweeds', 'and', 'leafless', 'shrubs,', 'the', 'water', 'trickled', 'down', 'the', 'creek', 'from', 'pool\nto', 'pool,', 'reminding']",1
"['under', 'it', 'as', 'they', 'would', 'go,', 'and', 'said', 'mildly:\n\n“I', 'am', 'Little', 'Piet', 'Vander', 'Walt,', 'and', 'my', 'father', 'is', 'Big', 'Piet', 'Vander', 'Walt.”\n\nTant', 'Sannie', 'said', 'solemnly:']",0
"['speak', 'I', 'believe', 'all', 'you', 'say;', 'other', 'people', 'would\nlisten', 'to', 'you', 'also.”\n\n“I', 'am', 'not', 'so', 'sure', 'of', 'that,”', 'she', 'said', 'with', 'a', 'smile.\n\nThen', 'over', 'the']",0
"['to', 'the', 'rue', 'de\nla', 'Chaise,', 'where,', 'at', 'that', 'more', 'conversable', 'hour,', 'the', 'concierge', 'might', 'be\nless', 'chary', 'of', 'detail;', 'and', 'she', 'could', 'decide', 'on', 'her', 'next']",2
"['attempt', 'to', 'reach\nhome', 'was', 'safe.\n\nQuietly', 'as', 'Arabs,', 'the', 'boys', 'stole', 'away,', 'leaving', 'the', 'cattle', 'to', 'sleep', 'out\nthe', 'night.', 'Once', 'the', 'hackberry', 'was', 'reached,', 'the', 'horses']",1
"['we', 'learnt', 'with', 'so', 'much', 'care', 'we\nforgot.', 'The', 'physical', 'world', 'recedes', 'further', 'and', 'further', 'from', 'us.', 'Truly', 'we\nlove', 'not', 'the', 'world,', 'neither', 'the', 'things', 'that']",0
"['exertion', 'of', 'the', 'will', 'than', 'he', 'was\ncapable', 'of,', 'and', 'he', 'leaned', 'his', 'head', 'back', 'with', 'closed', 'eyes', 'and', 'listened', 'to\nthe', 'drumming', 'of', 'the', 'rain.\n\nA', 'different']",2
"['self.\n\nIt', 'was', 'only', 'the', 'discovery--that', 'very', 'morning--of', 'Owen’s', 'unannounced\ndeparture', 'for', 'Paris', 'that', 'had', 'caught', 'her', 'out', 'of', 'her', 'dream', 'and', 'forced', 'her\nback', 'to', 'action.', 'The']",2
"['proving,', 'in', 'the', 'event,', 'as', 'much', 'outside', 'such\ndefinitions', 'as', 'a', 'sunrise', 'stroll', 'with', 'a', 'dryad', 'in', 'a', 'dew-drenched', 'forest;\nand', 'Darrow', 'reflected', 'that', 'mankind', 'would', 'never']",2
"['from', 'the', 'river.\n\nJust', 'such', 'a', 'latent', 'animation', 'glowed', 'in', 'Anna', 'Leath.', 'In', 'every', 'nerve', 'and\nvein', 'she', 'was', 'conscious', 'of', 'that', 'equipoise', 'of', 'bliss', 'which', 'the']",2
"['course', 'they', 'never', 'came,', 'you', 'poor', 'thing!', 'I', 'wonder', 'how', 'long', 'it\ntook', 'you', 'to', 'find', 'out', 'that', 'they', 'never', 'would?”', 'Anna', 'had', 'more', 'than', 'once\napostrophized']",2
"['us\na', 'deep', 'peace', 'comes,', 'a', 'calm,', 'still', 'joy;', 'the', 'tears', 'now', 'flow', 'readily', 'and\nsoftly.', 'Oh,', 'the', 'unutterable', 'gladness!', 'At', 'last,', 'at', 'last', 'we', 'have', 'found']",0
"['Anna', 'what', 'his', 'father’s\ncountenance', 'might', 'have', 'been', 'could', 'one', 'have', 'pictured', 'its', 'neat', 'features\ndisordered', 'by', 'a', 'rattling', 'breeze.', 'She', 'even', 'pushed', 'the', 'analogy', 'farther,\nand', 'descried']",2
"['shoulder.', '“You', 'tiresome', 'boy,\nnot', 'to', 'wait', 'and', 'let', 'me', 'speak', 'for', 'you!”\n\nHe', 'moved', 'slightly', 'away,', 'so', 'that', 'her', 'hand', 'slipped', 'from', 'its', 'place.', '“You\ndon’t', 'understand,”']",2
"['or', 'you', 'shall', 'receive', 'the', 'same', 'fate.', 'I', 'did', 'the\nglorious', 'deed,', 'madam--beware,', 'then,', 'how', 'you', 'talk.\n\nG.', 'I', 'fear', 'not', 'your', 'implements', 'of', 'war;', 'I', 'will']",3
"['late', 'storm', 'were', 'wolves', 'sighted.', 'Near', 'the', 'evening', 'of\nthe', 'second', 'day,', 'a', 'band', 'of', 'three', 'made', 'its', 'appearance,', 'keeping', 'in', 'the\ndistance,', 'and', 'following', 'up', 'the']",1
"['away', 'from', 'it?', 'Do', 'you', 'want', 'to?', 'AGAIN?”\n\nHer', 'heart', 'was', 'beating', 'unsteadily.', 'Something', 'in', 'her,', 'fitfully', 'and', 'with\nreluctance,', 'struggled', 'to', 'free', 'itself,', 'but', 'the', 'warmth']",2
"['less', 'than', 'those', 'rag-tag,', 'double-wintered', 'ones.', ""There's"", 'a\nwaste', 'that', 'must', 'be', 'saved', 'hereafter.""\n\n""That\'s', 'our', 'intention,""', 'said', 'Joel.', '""We\'ll', 'ship', 'out', 'every', 'hoof', 'that', 'has\nthe', 'flesh']",1
"['of', 'arguing', 'can', 'make\n“straight.”', 'His', 'tramp,', 'prolonged', 'as', 'it', 'was,', 'carried', 'him', 'no', 'nearer\nto', 'enlightenment;', 'and', 'after', 'trudging', 'through', 'two', 'or', 'three', 'sallow\nmud-stained', 'villages', 'he']",2
"['and', 'the', 'sellers', 'are', 'hurrying', 'me', 'to', 'receive\nthem.', 'Pick', 'up', 'a', 'full', 'outfit', 'of', 'men', 'to-night,', 'and', ""we'll"", 'receive', 'to-morrow\nafternoon.', 'Quince', 'took', 'the', 'train', 'at']",1
"['hope', 'it', 'will', 'storm', 'enough', 'this', 'winter', 'to', 'try', 'you', 'out;', 'just', 'to', 'see', 'what\nkind', 'of', 'thoroughbreds', 'you', 'really', 'are.', 'And', 'if', 'any', 'one', 'else']",1
"['within', 'the', 'corral,\nthe', 'dread', 'of', 'the', 'excited', 'cows', 'proved', 'to', 'be', 'a', 'monster', 'wolf,', 'crouching', 'on\na', 'shelf', 'of', 'snow.', 'He', 'arose', 'on', 'his', 'haunches', 'and']",1
"['no', 'mesalliances.\n\nHowever,', 'these', 'thinkings', 'and', 'projects', 'of', 'theirs', 'were', 'private,', 'and\ndid', 'not', 'show', 'on', 'the', 'surface,', 'and', 'therefore', 'threw', 'no', 'shadow', 'upon', 'the\ncelebration.', 'What', 'showed']",3
"['got', 'for\nthe', 'wagon', 'and', 'oxen,', 'and', 'I', 'have', 'fifty', 'pounds', 'besides', 'that', 'once', 'belonged\nto', 'some', 'one.', 'I', 'know', 'what', 'they', 'would', 'have', 'liked', 'to', 'have']",0
"['born', 'after', 'I', 'was.', 'Many', 'and', 'many', 'are', 'the\nvisits', 'I', 'have', 'paid', 'her;', 'she', 'is', 'my', 'comfort', 'and', 'my', 'refuge', 'when', 'my', 'life', 'is\nhard--and', 'it']",3
"['us', 'have', 'Abraham', 'for', 'one', 'of', 'his\nnames.”\n\nI', 'said:\n\n“Abraham', 'suits', 'the', 'subscriber.”\n\nMy', 'father', 'frowned,', 'my', 'mother', 'looked', 'pleased;', 'my', 'aunt', 'said:\n\n“What', 'a', 'little', 'darling', 'it', 'is!”\n\nMy']",3
"['mercy.', 'He’ll', 'see', 'that', 'I', 'have', 'the', 'first', 'claim', 'on', 'you;', 'he', 'won’t', 'even\nwant', 'you', 'not', 'to', 'see', 'it.”\n\n“Owen', 'sees', 'everything:', 'I’m', 'not', 'afraid', 'of']",2
"['said', 'the', 'German,', 'smiling', 'knowingly,\nas', 'he', 'dived', 'his', 'hand', 'into', 'the', 'bag', 'and', 'took', 'out', 'a', 'handful', 'of', 'almonds', 'and\nraisins;', '“I', 'buy', 'these', 'for', 'my']",0
"['a', 'wing-gate', 'turned', 'the', 'wandering', 'herd\ninto', 'the', 'enclosure.', 'The', 'rear,', 'lashed', 'by', 'the', 'storm,', 'instinctively\nfollowed', 'the', 'leaders,', 'and', 'the', 'gates', 'were', 'closed', 'and', 'roped', 'securely.\n\nIt']",1
"['', '', '', 'by', 'his', 'earliest', 'efforts,', 'if', 'we', 'would', 'understand', 'the\n', '', '', '', '', 'prejudices,', 'the', 'habits,', 'and', 'the', 'passions', 'that', 'will', 'rule']",0
"['us.”', 'She', 'smiled.', '“Let', 'me', 'see--who', 'was', 'there\nin', 'your', 'time?', 'Mrs.', 'Bolt--and', 'Mademoiselle--and', 'Professor', 'Didymus', 'and\nthe', 'Polish', 'Countess.', 'Don’t', 'you', 'remember', 'the', 'Polish', 'Countess?', 'She\ncrystal-gazed,']",2
"['usual', 'custom', 'to', 'hold', 'outside', 'and\nsafely', 'distant.\n\nThe', 'importance', 'of', 'restocking', 'the', 'range', 'hurried', 'the', 'shipping', 'operations.\nInstead', 'of', 'allowing', 'the', 'wagon', 'to', 'reach', 'the', 'station,', 'at']",1
"['old\nassociates', 'and', 'companions,', 'and', 'giving', 'way', 'to', 'one', 'whose', 'wings', 'are', 'plumed\nwith', 'the', 'light', 'of', 'heaven', 'and', 'tinged', 'by', 'the', 'dews', 'of', 'the', 'morning.', 'There\nis']",3
"['but', 'by', 'the', 'help', 'of', 'the', 'Lord', 'I', 'will', 'put', 'it', 'before', 'your', 'mind’s', 'eye.\n\n“I', 'was', 'travelling', 'in', 'Italy', 'once', 'on', 'a', 'time;', 'I', 'came']",0
"['that', 'even', 'YOU', 'can', 'say.”\n', '“You', 'don’t', 'in', 'the', 'least', 'know', 'what', 'I', 'can', 'say--or', 'what', 'I', 'mean', 'to.”\n\n“Don’t', 'I,', 'generally?”\n\nShe', 'gave', 'him', 'this', 'point,']",2
"['due', 'to', 'color', 'marks,', 'one', 'to', 'disposition,', 'while', 'that', 'of', ""Dell's\nchestnut"", 'was', 'easily', 'traceable,', 'from', 'black', 'marks', 'in', 'his', 'hoofs', 'quartering\ninto', 'toes.\n\nThe', 'first', 'storm', 'struck']",1
"['this', 'theme,', 'she', 'finally', 'narrowed', 'down', 'to\nthe', 'point', 'of', 'Darrow’s', 'intervention.', '“My', 'grandson,', 'Mr.', 'Darrow,', 'calls', 'me\nillogical', 'and', 'uncharitable', 'because', 'my', 'feelings', 'toward', 'Miss', 'Viner']",2
"['confused', 'sense', 'of', 'their', 'exchanging\nthe', 'customary', 'phrases.', 'Her', 'next', 'perception', 'was', 'of', 'Owen’s', 'tranquillized\nlook,', 'and', 'of', 'his', 'smiling', 'return', 'of', 'Darrow’s', 'congratulatory', 'grasp.', 'She\nhad', 'the']",2
"['that', 'sort', 'of\nthing,', 'why--why,', 'the', 'inhumanity', 'of', 'it', 'is', 'enough,', 'let', 'alone', 'the\nwanton', 'superfluity', 'and', 'uselessness', 'of', 'any', 'such', 'a', 'loafing', 'consumptive\nhospital-bird', 'of', 'a', 'Had']",3
"['departure', 'of', 'their', 'friends,', 'in', 'spite', 'of', 'all\nbravado', 'to', 'the', 'contrary,', 'a', 'pall', 'of', 'loneliness', 'crept', 'into', 'the', 'hearts', 'of\nthe', 'waifs.', 'Theirs', 'had', 'been', 'a']",1
"['the', 'folly', 'of\nhis', 'suspicions.', 'The', 'suggestion', 'was', 'absurd,', 'of', 'course.', 'She', 'could', 'not', 'ask\nDarrow', 'to', 'lend', 'himself', 'to', 'such', 'a', 'fraud,', 'even', 'had', 'she', 'had']",2
"['days,', 'our', 'dreamers', 'were', 'in', 'fancy', 'housed,', 'in', 'a', 'distant', 'region,', 'in', 'a\nsumptuous', 'vast', 'palace', 'which', 'looked', 'out', 'from', 'a', 'leafy', 'summit', 'upon', 'a\nnoble', 'prospect']",3
"['I', 'must', 'pray!”\n\nThen', 'he', 'thought--“Where', 'am', 'I', 'going', 'to?”', 'and', 'he', 'prayed', 'desperately.\n\n“Ah!', 'this', 'is', 'not', 'right', 'at', 'all,”', 'little', 'Em', 'said,', 'peeping', 'between', 'the\nstones,']",0
